Empleado,Edad,Genero,Pais,Funcion Laboral,Departamento,A�os en la Empresa,Hs de Trabajo x Semana,Trabajo Remoto,Nivel de Agotamiento,Satisfaccion Laboral,Nivel de Stres,Puntuacion de Productividad,Hs de Sue�o,Hs. De actividad Fisica,Tiempo de Viaje,Tiene apoyo para la salud Mental,Puntacion del Gerente,Tiene Acceso a Terapia,Dias libres de Salud Mental,Rango Salarial,Puntuacion de equilibrio entre vida laboral y personal,Tama�o del Equipo,Puntuacion de crecimiento personal,Riesgo de Agotamiento
1977,46,Non-binary,Canada,HR Specialist,Support,8,32,Hybrid,3.72,4.18,9.88,7.58,8.8,0.3,56,TRUE,8.85,FALSE,7,100K+,4.61,30,5.7,FALSE
1978,28,Female,India,Data Scientist,Marketing,1,44,Hybrid,5.37,1.06,3.7,5.12,8.2,8.4,95,FALSE,1.75,FALSE,2,100K+,4.33,41,6.14,FALSE
1979,27,Female,USA,Data Scientist,HR,1,52,Yes,4.8,5.45,2.07,1.46,6.8,1.8,10,TRUE,2.7,TRUE,1,80K-100K,7.45,21,5.16,FALSE
1980,45,Non-binary,Canada,HR Specialist,IT,2,48,Hybrid,1.95,4.25,7.58,7.21,8.5,6.7,13,TRUE,3.49,FALSE,7,80K-100K,6.47,21,8.83,FALSE
1981,54,Non-binary,India,IT Admin,Support,15,42,Hybrid,9.44,6,9.81,6.78,5.9,3.6,30,TRUE,9.96,TRUE,5,60K-80K,6.41,48,1.34,TRUE
1982,50,Prefer not to say,Brazil,Software Engineer,HR,18,34,No,1.4,7.49,2.05,7.13,4.2,8.2,107,FALSE,4.75,TRUE,1,40K-60K,2.12,30,6.52,FALSE
1983,43,Male,UK,Customer Support,Marketing,3,55,No,7.75,3.26,4.89,2.9,7.6,5.1,3,FALSE,5.52,TRUE,6,80K-100K,6.56,49,8.8,TRUE
1984,47,Male,India,Marketing Manager,IT,17,51,No,1.64,2.41,1.56,8.16,8.7,3.2,108,FALSE,7.93,FALSE,9,100K+,9.12,42,1.37,FALSE
1985,49,Prefer not to say,Brazil,HR Specialist,Sales,19,35,Yes,5.21,3.5,7.99,5.31,4.8,3.2,21,TRUE,6.73,TRUE,6,60K-80K,1.77,37,5.47,FALSE
1986,42,Female,Australia,Sales Associate,Sales,17,43,Yes,2.58,1.02,9.54,5.83,7.2,3.3,117,FALSE,8.57,TRUE,3,100K+,4.05,41,6.3,FALSE
1987,28,Non-binary,Germany,Project Manager,HR,9,33,Yes,2.27,2.08,5.49,5.91,8.1,7.9,92,FALSE,5.38,TRUE,7,60K-80K,5.58,46,2.72,FALSE
1988,38,Non-binary,India,HR Specialist,Engineering,10,51,No,2.13,7.76,4.69,3.58,8.5,7.1,98,TRUE,9.75,TRUE,2,<40K,7.17,32,3.27,FALSE
1989,41,Non-binary,Germany,Customer Support,Engineering,16,48,Hybrid,5.08,3.01,9.17,3.25,5.4,3.2,63,FALSE,8.17,FALSE,8,80K-100K,1.81,30,8.07,FALSE
1990,41,Female,India,Customer Support,Sales,19,52,No,5.64,9.95,2.2,1.04,4.6,4.9,76,FALSE,4.61,TRUE,4,<40K,8.86,22,6.11,FALSE
1991,43,Non-binary,Germany,Data Scientist,IT,15,36,Yes,2.2,2.51,9.02,4.57,5.2,0.8,83,TRUE,4.43,FALSE,2,80K-100K,1.36,24,3.84,FALSE
1992,49,Non-binary,Australia,Data Scientist,IT,19,33,No,9.81,8.1,4.53,5.37,6.9,8.3,82,FALSE,9.37,TRUE,8,100K+,8.72,10,7.88,TRUE
1993,28,Prefer not to say,UK,HR Specialist,Support,12,31,Hybrid,3.32,7.35,6.03,7.69,8.6,2.7,78,TRUE,7.16,FALSE,1,100K+,1.25,24,7.72,FALSE
1994,22,Female,Canada,Project Manager,Engineering,1,56,Yes,5.13,3.9,5.75,1.6,6.9,8.9,114,FALSE,6.59,FALSE,1,40K-60K,2.38,1,4.11,FALSE
1995,53,Male,Germany,IT Admin,Support,1,36,Hybrid,2.95,3.98,6.54,9.32,8.6,6,89,FALSE,7.82,FALSE,2,100K+,8.2,35,5.4,FALSE
1996,34,Prefer not to say,Australia,HR Specialist,HR,13,32,Hybrid,5.45,6.07,9.48,3.38,7.9,5.7,83,FALSE,6.05,FALSE,8,60K-80K,8.74,16,6.98,FALSE
1997,51,Prefer not to say,Germany,Project Manager,IT,3,44,Yes,7.8,8.67,9.56,4.3,7,1.6,60,TRUE,2.43,FALSE,9,40K-60K,9.84,5,4.09,TRUE
1998,44,Male,UK,IT Admin,Sales,16,30,Hybrid,5.69,4.48,8.48,1.44,4.1,0.7,99,FALSE,3.87,FALSE,2,60K-80K,2.04,31,6.66,FALSE
1999,40,Prefer not to say,Germany,Project Manager,Sales,12,31,No,3.57,1.55,2.72,6.88,5.7,5.5,5,FALSE,6.02,FALSE,4,40K-60K,5.74,45,3.26,FALSE
2000,53,Female,Australia,Customer Support,HR,3,39,Hybrid,3.24,4.37,4,7.38,4.3,4.7,78,TRUE,1.16,TRUE,8,60K-80K,1.69,37,3.63,FALSE
2001,51,Non-binary,Brazil,Customer Support,Marketing,2,45,Hybrid,7.83,2.87,5.39,9.36,5.6,1.2,67,FALSE,4.94,TRUE,9,40K-60K,2.41,25,3.8,TRUE
2002,50,Female,Australia,Customer Support,Engineering,11,54,Hybrid,2.06,9.45,9.15,4.03,4.3,8.4,5,TRUE,7.8,FALSE,5,80K-100K,2.57,43,9.42,FALSE
2003,50,Male,USA,Sales Associate,Marketing,7,57,No,4.33,7.28,5.69,3.32,4.8,4.2,65,FALSE,2.48,FALSE,5,80K-100K,1.57,49,8.5,FALSE
2004,51,Male,UK,Customer Support,Engineering,1,44,Hybrid,2.36,1.46,9.8,7.53,6.1,2.6,35,FALSE,1.58,FALSE,0,40K-60K,9.04,25,6.09,FALSE
2005,37,Prefer not to say,Brazil,Marketing Manager,Engineering,5,53,Hybrid,3.32,3.64,9.85,7.36,6.6,7.9,113,FALSE,8.52,TRUE,1,<40K,2.14,3,6.07,FALSE
2006,40,Female,USA,Data Scientist,IT,9,44,No,2.37,1.45,6.39,9.43,5.1,9.1,14,FALSE,6.56,TRUE,8,40K-60K,6.66,38,1.51,FALSE
2007,39,Female,UK,Data Scientist,Marketing,11,43,Yes,8.98,8.47,8.9,2.85,7.7,3.1,75,FALSE,2.59,TRUE,7,<40K,6.63,32,6.85,TRUE
2008,22,Male,Brazil,Project Manager,Engineering,20,51,Yes,7.59,9.16,9.99,7.35,7,7.8,39,FALSE,8.26,FALSE,1,60K-80K,2.79,48,3.95,TRUE
2009,35,Female,Germany,Data Scientist,HR,9,43,Yes,6.05,2.01,8.65,1.6,7.5,6.5,107,TRUE,6.92,FALSE,4,40K-60K,9.99,20,6.51,FALSE
2010,23,Male,Brazil,Software Engineer,IT,9,35,Hybrid,3.02,4.96,6.91,5.32,7.7,9.9,40,FALSE,4.01,FALSE,4,<40K,4.13,30,8.56,FALSE
2011,49,Female,Australia,IT Admin,Sales,2,43,Yes,5.59,9.39,8.61,2.07,7.6,2,6,TRUE,4.39,TRUE,5,40K-60K,9.15,2,1.41,FALSE
2012,51,Female,USA,Project Manager,HR,19,46,No,5.69,2.31,1.74,6.88,8.7,9.6,21,FALSE,2.4,FALSE,3,80K-100K,9.53,5,6.46,FALSE
2013,59,Female,Germany,Data Scientist,Marketing,9,47,Hybrid,6.31,3.63,6.71,6.41,5.2,3.2,71,TRUE,8.52,FALSE,8,80K-100K,9.54,19,6.08,FALSE
2014,25,Male,Australia,Software Engineer,Sales,8,49,Hybrid,1.54,3.74,2.95,1.44,5.4,4.1,115,TRUE,5.58,FALSE,4,40K-60K,7.78,20,2.86,FALSE
2015,22,Prefer not to say,UK,IT Admin,Marketing,19,48,Hybrid,9.76,1.27,2.04,3.88,4.5,3.6,105,TRUE,6.01,TRUE,3,40K-60K,3.28,22,6.82,TRUE
2016,29,Female,Brazil,Sales Associate,IT,18,59,Yes,5.19,1.33,9.04,4.56,7,2.7,10,FALSE,8.95,FALSE,8,100K+,2.09,11,5.99,FALSE
2017,50,Male,Australia,Data Scientist,Engineering,13,46,Yes,9.34,9.58,6.76,3.23,6,6.9,1,FALSE,1.14,FALSE,1,80K-100K,6.13,18,7.91,TRUE
2018,24,Male,Germany,Software Engineer,Engineering,1,45,Yes,1.09,6.14,3.19,1.35,6.5,5.9,29,TRUE,1.6,TRUE,1,60K-80K,4.24,27,2,FALSE
2019,53,Female,USA,HR Specialist,IT,4,37,Hybrid,3.23,3.76,4.48,3.87,4.8,3.1,67,TRUE,2.45,TRUE,2,40K-60K,8.48,31,4.99,FALSE
2020,31,Female,USA,Marketing Manager,Support,19,36,No,1.94,4.41,9.76,8.13,7.2,1.3,52,TRUE,1.27,TRUE,9,100K+,7.7,35,9.98,FALSE
2021,31,Prefer not to say,Brazil,HR Specialist,Sales,7,49,Hybrid,7.93,7.43,8.76,4.24,7.1,3.2,88,TRUE,6.92,TRUE,3,40K-60K,3.49,44,7.2,TRUE
2022,40,Male,Australia,Software Engineer,Sales,6,57,No,3.88,4.3,1.14,3.91,5.3,3.8,20,TRUE,6.7,FALSE,9,80K-100K,1.15,45,7.16,FALSE
2023,55,Male,Germany,Project Manager,Sales,5,41,Hybrid,8.56,3.05,9.82,9.48,6.3,3.8,24,TRUE,2.9,FALSE,8,<40K,3.14,21,3.86,TRUE
2024,54,Non-binary,India,Customer Support,IT,10,38,No,8.49,1.92,4.32,1.37,8.5,3.6,72,FALSE,2.34,FALSE,4,<40K,6.1,20,1.84,TRUE
2025,44,Male,UK,Customer Support,Support,11,56,Hybrid,7.01,7.56,7.26,7.91,7.9,0.5,71,FALSE,2.31,TRUE,1,80K-100K,1.71,9,9.55,TRUE
2026,49,Prefer not to say,UK,Customer Support,Sales,17,43,Hybrid,6.99,2.63,7.41,5.35,5.1,4.6,4,TRUE,9.58,TRUE,2,60K-80K,6.92,31,1.95,FALSE
2027,53,Non-binary,Germany,IT Admin,IT,18,49,No,7.3,1.63,9.21,9.5,8.4,8.4,109,FALSE,7.24,TRUE,7,100K+,7.05,9,9.93,TRUE
2028,28,Non-binary,India,Project Manager,Marketing,9,30,No,7.06,4.84,8.97,4.54,4.3,1.8,91,TRUE,6.27,TRUE,5,40K-60K,2.52,7,2.13,TRUE
2029,50,Non-binary,USA,IT Admin,Marketing,20,39,No,4.48,1.36,3.54,7.37,6.1,1.5,65,TRUE,3.9,FALSE,4,40K-60K,6.37,33,2.54,FALSE
2030,29,Female,Brazil,Data Scientist,IT,13,46,No,7.15,9.68,6.79,1.63,4.4,4.7,84,FALSE,4.9,FALSE,3,40K-60K,6.46,1,3.78,TRUE
2031,22,Female,Canada,Customer Support,Marketing,2,46,No,9.08,6.65,4.54,9.36,8.6,3.7,48,TRUE,1.8,TRUE,3,100K+,5.3,19,5.61,TRUE
2032,24,Male,Canada,HR Specialist,Engineering,17,46,No,3.99,2.37,5.73,4.1,4.2,5.6,7,FALSE,9.98,FALSE,7,100K+,9.58,3,8.11,FALSE
2033,45,Non-binary,Brazil,Project Manager,Engineering,14,33,No,9.5,2.55,5.99,5.72,4.8,9.5,97,TRUE,7.8,FALSE,5,80K-100K,1.97,39,9.74,TRUE
2034,44,Prefer not to say,Germany,Project Manager,Marketing,5,46,No,1.12,6.13,4.57,2.25,8.6,7.6,86,TRUE,6.59,TRUE,4,100K+,4.66,12,4.23,FALSE
2035,29,Female,India,Customer Support,IT,9,47,Hybrid,4.14,4.21,5.18,9.51,6.9,6.9,78,FALSE,6.29,FALSE,4,40K-60K,8.95,30,1.18,FALSE
2036,58,Prefer not to say,India,HR Specialist,IT,11,49,No,2.19,7.97,2.88,7.06,8,4.2,26,FALSE,5.54,FALSE,5,40K-60K,4.48,16,6.55,FALSE
2037,24,Prefer not to say,UK,Sales Associate,Support,6,52,No,2.14,5.91,6.47,1.49,4.1,2.9,1,FALSE,3.32,FALSE,2,100K+,4.82,13,7.4,FALSE
2038,54,Female,USA,Project Manager,Support,16,31,Hybrid,8.34,4.9,7.83,2.4,6.1,5.4,27,TRUE,3.04,TRUE,6,100K+,7.01,24,4.58,TRUE
2039,49,Female,Australia,Customer Support,Sales,0,37,Hybrid,9.27,9.67,4.87,4.6,8.9,8.9,10,FALSE,5.95,TRUE,0,80K-100K,6.99,17,2.65,TRUE
2040,29,Female,India,Marketing Manager,Marketing,17,42,Yes,8,4.52,9.8,2.95,6.9,8.8,45,TRUE,1.63,TRUE,4,<40K,1.21,27,3.75,TRUE
2041,55,Female,Brazil,Software Engineer,Engineering,14,52,Yes,9.79,4.61,1.52,3.74,8.2,4.5,20,TRUE,1.67,TRUE,5,100K+,5.1,29,6.9,TRUE
2042,56,Non-binary,Australia,IT Admin,IT,18,54,No,2.95,6.99,6.3,9.98,8.8,2.5,41,FALSE,6.05,FALSE,1,<40K,4,41,5.45,FALSE
2043,53,Non-binary,Canada,Data Scientist,HR,0,59,No,2.27,8.29,6.25,6.93,7.4,2.3,31,TRUE,9.28,TRUE,1,60K-80K,6.65,14,7.69,FALSE
2044,45,Non-binary,Australia,Project Manager,Marketing,4,51,Yes,5.69,6.64,1.33,9.3,5.6,0.3,31,FALSE,9.23,FALSE,8,<40K,6,5,2.96,FALSE
2045,35,Non-binary,USA,Marketing Manager,Marketing,14,49,Yes,8.46,7.29,3.02,4.92,5.5,8.4,70,FALSE,1.1,FALSE,1,100K+,6.86,43,8.58,TRUE
2046,53,Male,Brazil,Marketing Manager,Marketing,2,51,No,1.36,4.36,9.15,7.39,4.4,2.6,21,TRUE,1.97,TRUE,2,40K-60K,6.88,38,2.4,FALSE
2047,37,Non-binary,USA,Project Manager,Support,0,44,Yes,9.96,5.32,5.9,5.14,6.1,3.6,77,TRUE,6.25,TRUE,0,40K-60K,3.29,6,3.97,TRUE
2048,25,Female,Australia,Sales Associate,HR,7,49,No,6.42,2.77,4.93,3.95,8.6,8.1,76,FALSE,8.64,TRUE,8,100K+,3.22,24,6.32,FALSE
2049,58,Prefer not to say,Germany,Software Engineer,Support,11,52,Hybrid,9.81,7.12,4.74,5.67,6.4,1.2,20,FALSE,9.59,TRUE,0,80K-100K,4.33,40,7.63,TRUE
2050,42,Non-binary,India,Data Scientist,HR,18,38,Hybrid,4.29,2.99,8.99,4.85,8.6,4.6,21,TRUE,8.75,FALSE,3,100K+,3.18,33,3.4,FALSE
2051,35,Male,Brazil,Project Manager,Marketing,11,32,Yes,5.12,1.01,4.3,9.82,8.1,1.2,33,FALSE,7.1,FALSE,6,100K+,7.15,9,9.53,FALSE
2052,52,Female,Germany,IT Admin,Support,12,32,Hybrid,7.77,9.4,8.73,5.47,8.9,4.4,9,TRUE,2.8,FALSE,1,80K-100K,6.43,42,7.36,TRUE
2053,39,Prefer not to say,Australia,Data Scientist,IT,0,31,Hybrid,8.13,3.75,3.78,8.3,8.7,0.5,64,TRUE,1.65,TRUE,7,80K-100K,2.95,49,2.96,TRUE
2054,28,Prefer not to say,India,HR Specialist,Marketing,18,30,Hybrid,3.1,2.77,5.78,7,7.5,5.2,64,FALSE,1.43,TRUE,7,60K-80K,8.96,3,7.53,FALSE
2055,31,Non-binary,UK,Marketing Manager,Marketing,5,43,Hybrid,9.37,3.41,2.29,5.32,8.4,8,87,TRUE,6.51,TRUE,2,60K-80K,5.15,23,7.27,TRUE
2056,28,Prefer not to say,Germany,Marketing Manager,Sales,7,46,No,8.81,3.97,8.43,5.27,7.7,6.8,66,FALSE,1.33,TRUE,3,60K-80K,2.14,21,7.77,TRUE
2057,54,Non-binary,Germany,Project Manager,Marketing,3,42,No,1.16,5.27,7.62,4.08,7.5,5.1,94,FALSE,7.65,FALSE,6,80K-100K,2.92,22,9.24,FALSE
2058,44,Non-binary,Australia,Project Manager,Support,4,48,Yes,2.16,1.62,5.77,1.96,7.6,8.3,42,TRUE,7.41,TRUE,4,<40K,5.86,45,7.41,FALSE
2059,42,Female,Canada,IT Admin,Marketing,6,59,Hybrid,5.46,1.47,1.23,7.85,7.6,2.3,114,TRUE,1.72,FALSE,4,100K+,4.05,8,4.17,FALSE
2060,40,Female,Australia,HR Specialist,Engineering,3,52,Hybrid,5.15,3.64,5.33,9.26,5.9,8.3,40,TRUE,9.16,FALSE,1,60K-80K,8.66,20,8.11,FALSE
2061,40,Male,Germany,Sales Associate,Engineering,19,44,Hybrid,7.38,3.66,3.03,2.96,6.1,2.8,12,FALSE,5.7,FALSE,5,<40K,5.45,14,7.26,TRUE
2062,57,Female,India,Project Manager,IT,3,56,Yes,1.81,2.06,4.72,9.33,5.5,3.6,117,FALSE,9.14,TRUE,3,100K+,9.24,30,6.17,FALSE
2063,50,Female,Canada,Marketing Manager,Marketing,14,54,No,6.8,4.64,8.71,3.09,4.7,1.3,3,FALSE,9.11,TRUE,4,<40K,1.92,8,4.18,FALSE
2064,39,Non-binary,Australia,Data Scientist,Sales,20,43,Hybrid,6.55,3.56,7.93,5.77,6.3,1,115,FALSE,2.77,FALSE,4,40K-60K,7.02,19,9.29,FALSE
2065,23,Female,Brazil,Software Engineer,Engineering,4,31,No,3.1,1.23,3.18,4.09,8.5,9.3,22,FALSE,4.43,TRUE,1,40K-60K,8.97,45,5.61,FALSE
2066,22,Non-binary,Australia,Customer Support,IT,8,36,Yes,5.88,8.97,9.86,2.03,7.3,1.9,69,FALSE,2.21,TRUE,7,100K+,3.64,38,6.65,FALSE
2067,26,Non-binary,Germany,Data Scientist,Marketing,1,46,No,3,8.97,9.13,1.48,4.3,3.3,33,TRUE,7.97,TRUE,0,<40K,2.22,36,4.74,FALSE
2068,41,Female,Germany,Sales Associate,HR,6,47,Hybrid,2.32,2.88,5.76,4.29,8.1,5.3,40,TRUE,5.54,FALSE,1,<40K,5.11,6,8.03,FALSE
2069,32,Male,UK,Software Engineer,Engineering,16,35,No,6.16,2.47,5.77,1.43,8.7,3.5,17,TRUE,9.36,FALSE,6,80K-100K,9.65,34,4.07,FALSE
2070,23,Male,Australia,Data Scientist,Support,15,56,No,9.8,5.93,9.11,1.94,8.1,8.7,119,FALSE,2.87,FALSE,6,60K-80K,6.7,10,8.3,TRUE
2071,24,Prefer not to say,Germany,Data Scientist,Support,16,50,Yes,3.13,6.68,6.73,2.28,7.6,9,99,TRUE,7.2,FALSE,1,100K+,6.8,31,1.97,FALSE
2072,44,Prefer not to say,Brazil,HR Specialist,IT,19,37,Yes,4.2,9.62,5.83,1.02,4.8,3.3,89,FALSE,9.9,FALSE,0,<40K,7.04,11,7.38,FALSE
2073,33,Female,USA,Customer Support,Marketing,1,57,Yes,3.31,4.4,7.74,2.38,5.7,0.9,96,TRUE,6.99,TRUE,9,60K-80K,1.36,43,5.29,FALSE
2074,41,Male,Canada,IT Admin,Sales,10,56,Yes,3.4,6.56,3.12,6.2,6.8,2.1,32,TRUE,1.62,TRUE,0,100K+,5.01,35,7.29,FALSE
2075,26,Non-binary,USA,Sales Associate,Sales,1,31,No,4.64,8.9,8.91,8.38,4.4,4.7,24,TRUE,6.3,FALSE,0,<40K,1.7,11,5.78,FALSE
2076,58,Prefer not to say,Canada,Marketing Manager,Support,0,30,No,7.32,5.05,5.78,2.74,4.5,2.9,51,TRUE,2.62,FALSE,5,40K-60K,3.84,40,2.21,TRUE
2077,59,Non-binary,Brazil,HR Specialist,Support,1,45,Yes,1.35,2.1,6.43,1.73,8.7,4.5,16,FALSE,1.27,FALSE,9,<40K,8.39,32,5.29,FALSE
2078,51,Prefer not to say,Australia,Software Engineer,HR,8,36,Yes,9.61,4.4,1.81,7.57,7.5,7.6,50,FALSE,4.01,FALSE,6,40K-60K,6.91,49,9.68,TRUE
2079,30,Female,UK,Customer Support,IT,1,51,Hybrid,1.42,2.23,3.79,1.07,5.4,4.2,2,TRUE,3.39,TRUE,1,40K-60K,9.96,26,7.79,FALSE
2080,55,Male,Germany,Marketing Manager,HR,14,53,Hybrid,8.93,1.15,4.84,7.61,5.6,2,54,TRUE,8.1,FALSE,5,80K-100K,2.55,22,3.7,TRUE
2081,56,Prefer not to say,Germany,HR Specialist,Engineering,9,40,Yes,9.05,7.76,4.73,2.18,5.9,3.6,85,FALSE,4.36,TRUE,3,80K-100K,4.57,1,9.5,TRUE
2082,43,Male,Germany,Customer Support,IT,14,44,No,5.72,3.15,8,3.05,4.4,7.4,55,FALSE,7.6,FALSE,8,60K-80K,8.29,48,8.01,FALSE
2083,45,Non-binary,Australia,IT Admin,Marketing,9,42,Yes,2.23,1.02,3.54,2.08,7.7,4.2,118,TRUE,1.15,TRUE,7,100K+,2.94,29,4.28,FALSE
2084,38,Female,Canada,Sales Associate,Sales,16,59,No,6.09,8.85,2.64,3.23,4.9,2.5,112,TRUE,1.13,TRUE,7,60K-80K,2.38,39,6.43,FALSE
2085,31,Male,Brazil,Project Manager,Support,8,53,No,6.66,4.99,6.24,8.18,8,4.3,34,TRUE,1.26,TRUE,1,80K-100K,4.85,22,4.84,FALSE
2086,51,Female,Germany,IT Admin,Support,17,31,Hybrid,8.72,3.15,6.54,2.19,8.2,4.5,67,TRUE,2.97,FALSE,4,60K-80K,4.45,32,1.87,TRUE
2087,44,Male,USA,Project Manager,HR,3,43,Yes,5.96,3.37,2.09,9.95,7.2,3,58,TRUE,4.37,FALSE,1,100K+,9.82,25,8.25,FALSE
2088,53,Non-binary,Germany,Software Engineer,Support,8,53,Yes,4.7,3.16,1.02,3.94,7.8,10,91,TRUE,6.47,FALSE,2,100K+,5.11,40,2.72,FALSE
2089,38,Non-binary,Australia,Project Manager,Sales,15,35,No,8.54,2.75,9.26,9.3,4.9,7.7,58,FALSE,9.87,FALSE,7,<40K,8.75,45,5.12,TRUE
2090,38,Female,Brazil,HR Specialist,IT,3,38,Yes,9.83,8.57,1.72,2.71,6.9,6.9,12,FALSE,4.19,TRUE,4,60K-80K,8.99,29,7.32,TRUE
2091,35,Non-binary,UK,Software Engineer,HR,15,57,Hybrid,6.81,2.53,9.08,2.69,7.4,8.5,61,FALSE,1.5,FALSE,3,80K-100K,2.42,37,9.39,FALSE
2092,30,Prefer not to say,Brazil,Marketing Manager,Sales,18,36,Hybrid,8.87,6.06,4.59,6.09,7.3,6.7,93,FALSE,2.75,FALSE,4,<40K,7.44,32,1.56,TRUE
2093,23,Male,USA,IT Admin,IT,0,47,Yes,6.39,1.7,6.88,1.46,4.6,7.9,46,TRUE,9.08,FALSE,7,60K-80K,3.5,30,4.54,FALSE
2094,46,Non-binary,Germany,IT Admin,Engineering,5,53,Yes,7.21,9.55,2.67,8.21,5.7,4.1,75,FALSE,7.29,FALSE,9,100K+,1.85,18,6.53,TRUE
2095,30,Prefer not to say,Germany,Sales Associate,IT,9,38,Hybrid,7.19,6.43,8.42,4.96,5.6,5,2,FALSE,8.11,FALSE,6,80K-100K,8.87,44,8.01,TRUE
2096,43,Female,India,Software Engineer,HR,15,52,Yes,7.34,9.13,2.62,7.29,6.9,0.5,20,FALSE,2.12,TRUE,5,60K-80K,3.63,48,9.29,TRUE
2097,25,Prefer not to say,Canada,Marketing Manager,Marketing,3,33,No,3.89,4.58,4.48,2.57,7.8,2.8,103,TRUE,2.21,TRUE,1,100K+,4.11,3,1,FALSE
2098,47,Female,USA,IT Admin,Sales,12,38,Yes,6.18,8.3,3.14,6.78,6.9,3.7,64,TRUE,2.01,TRUE,9,100K+,3.92,12,6.65,FALSE
2099,50,Female,India,Software Engineer,IT,15,33,No,6.35,8.68,8.54,6.35,7.8,6.3,17,TRUE,8.71,FALSE,4,60K-80K,2.8,20,1.06,FALSE
2100,55,Male,Brazil,Data Scientist,IT,19,41,Yes,3.84,7.33,8.73,7.8,4.5,4.6,12,FALSE,2.89,FALSE,9,60K-80K,4.91,8,8.09,FALSE
2101,44,Male,UK,Data Scientist,HR,5,33,Yes,4.15,1.84,4.35,3.68,8.4,6.1,70,FALSE,6.79,TRUE,8,80K-100K,4.85,31,2.35,FALSE
2102,58,Prefer not to say,Canada,Software Engineer,IT,10,54,Hybrid,7.86,1.14,3.77,9.4,6.7,7.1,76,TRUE,5.65,FALSE,8,<40K,4.68,24,9.05,TRUE
2103,32,Male,USA,IT Admin,Sales,2,59,No,6.24,2.52,7.96,9.65,4.2,0.4,80,TRUE,5.9,TRUE,8,100K+,9.25,13,2.4,FALSE
2104,27,Male,Germany,Customer Support,HR,19,53,Hybrid,2.34,2.06,8.91,8.81,7.2,2.6,108,FALSE,2.76,TRUE,2,<40K,4.06,8,7.88,FALSE
2105,39,Male,Brazil,Project Manager,Sales,9,49,Yes,8.54,7.53,6.62,6.15,6.6,1.7,95,TRUE,6.72,TRUE,8,<40K,1.27,42,3.6,TRUE
2106,42,Prefer not to say,USA,Data Scientist,IT,0,43,Hybrid,8.95,6.01,9.35,4.78,5.1,1.9,92,TRUE,1.39,TRUE,8,100K+,2.61,14,6.02,TRUE
2107,57,Non-binary,Germany,Customer Support,Sales,19,53,Yes,5.2,5.73,4.45,1.52,7.8,5,44,FALSE,9.94,TRUE,4,60K-80K,7.49,15,6.48,FALSE
2108,59,Male,Canada,Customer Support,HR,10,53,Yes,2.88,3.28,2.37,9.53,8.7,7.4,61,FALSE,1.24,FALSE,5,100K+,6.32,21,2.86,FALSE
2109,55,Male,Germany,Sales Associate,Engineering,11,36,Yes,9.53,2.39,2.62,9.57,5.6,2.7,29,FALSE,1.45,FALSE,6,<40K,9.57,15,3.69,TRUE
2110,38,Prefer not to say,UK,Marketing Manager,Marketing,13,55,No,8.94,2.86,7.03,1.17,6.5,8.2,74,TRUE,3.92,FALSE,9,80K-100K,7.25,26,1.97,TRUE
2111,58,Non-binary,Brazil,HR Specialist,Marketing,7,42,No,3.2,4.6,4.67,4.21,4.6,8.9,13,FALSE,8.48,FALSE,9,100K+,2.75,38,1.05,FALSE
2112,46,Male,Australia,Data Scientist,Support,10,51,No,1.86,7.66,2.41,8.92,8.6,3.5,52,FALSE,3.31,TRUE,9,80K-100K,2.09,46,3.16,FALSE
2113,59,Female,Germany,Software Engineer,IT,3,37,Hybrid,4.97,3.29,3.63,1.73,5.6,6.8,9,TRUE,5.25,TRUE,5,60K-80K,5.69,38,5.64,FALSE
2114,33,Prefer not to say,UK,Project Manager,Engineering,6,52,Yes,7.09,7.29,5.78,2.77,5,1.2,71,TRUE,1.16,TRUE,4,60K-80K,6.99,33,7.42,TRUE
2115,44,Male,Australia,HR Specialist,Sales,9,34,Hybrid,2.58,5.42,2.09,9.81,6.4,7.4,30,TRUE,1.71,TRUE,0,80K-100K,2.49,10,8.14,FALSE
2116,43,Male,Brazil,Marketing Manager,IT,18,41,Hybrid,5.62,8.97,1.03,8.63,4.2,1.7,5,FALSE,6.47,FALSE,3,80K-100K,6.42,19,1.63,FALSE
2117,42,Female,Canada,Customer Support,IT,3,42,Yes,4.83,3.1,9.26,9.21,5.3,6.9,82,FALSE,2.75,TRUE,7,100K+,8.79,11,3.45,FALSE
2118,48,Female,Canada,Marketing Manager,IT,1,58,Hybrid,9.01,5.06,3.74,2.28,4.3,4.2,118,TRUE,7.25,TRUE,7,60K-80K,7.55,3,7.93,TRUE
2119,52,Prefer not to say,Brazil,IT Admin,Sales,20,49,Yes,4.87,1.87,2.99,2.9,4.6,9.3,18,FALSE,8.07,TRUE,5,80K-100K,6.98,23,5.33,FALSE
2120,27,Prefer not to say,Brazil,Data Scientist,Sales,17,43,Yes,5.8,4.02,7.29,6.45,4.6,4.6,11,FALSE,8.65,FALSE,2,40K-60K,8.1,6,2.64,FALSE
2121,48,Female,USA,Marketing Manager,IT,13,57,Yes,9.6,5.56,8.68,5.52,8.4,0.3,116,FALSE,2.2,TRUE,7,100K+,1.94,41,4.53,TRUE
2122,55,Prefer not to say,UK,Marketing Manager,Marketing,15,47,Yes,3.7,7.59,6.69,3.69,8.7,4.8,63,FALSE,5.1,TRUE,6,100K+,2.83,41,3.43,FALSE
